id,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
4608,Air_India,AI-503,Bangalore,Evening,one,Evening,Hyderabad,Economy,25.5,16,6694.09
4609,Vistara,UK-970,Mumbai,Morning,one,Night,Hyderabad,Economy,14.17,32,5212.72
4610,Vistara,UK-975,Delhi,Early_Morning,one,Evening,Kolkata,Economy,14.17,35,5971.28
4611,Vistara,UK-945,Delhi,Morning,one,Night,Hyderabad,Business,9.25,39,42390.87
4612,Vistara,UK-977,Delhi,Evening,one,Morning,Bangalore,Business,13.83,1,53550.14
4613,Indigo,6E-898,Kolkata,Evening,zero,Night,Delhi,Economy,2.42,47,4149.51
4614,Indigo,6E-6178,Bangalore,Night,zero,Late_Night,Hyderabad,Economy,1.17,45,1757.76
4615,Vistara,UK-818,Bangalore,Evening,one,Evening,Hyderabad,Business,21.33,43,53461.28
4616,AirAsia,I5-1518,Hyderabad,Evening,one,Late_Night,Delhi,Economy,7.83,46,5994.65
4617,Indigo,6E-7208,Chennai,Morning,one,Afternoon,Hyderabad,Economy,4.83,33,2475.08
4618,GO_FIRST,G8-334,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,6.17,21,6078.94
4619,Air_India,AI-607,Mumbai,Evening,one,Evening,Kolkata,Business,24.83,36,49210.93
4620,AirAsia,I5-330,Mumbai,Night,zero,Late_Night,Delhi,Economy,2.08,27,2456.85
4621,Indigo,6E-379,Kolkata,Early_Morning,one,Morning,Hyderabad,Economy,5.25,8,10106.04
4622,AirAsia,I5-942,Mumbai,Afternoon,two_or_more,Late_Night,Kolkata,Economy,12.5,30,5751.13
4623,Indigo,6E-7224,Hyderabad,Evening,zero,Evening,Bangalore,Economy,1.83,17,2582.07
4624,Indigo,6E-5398,Mumbai,Morning,one,Afternoon,Chennai,Economy,6.0,8,8318.34
4625,Air_India,AI-808,Bangalore,Night,one,Morning,Chennai,Economy,11.92,14,16947.45
4626,Air_India,AI-635,Mumbai,Early_Morning,one,Night,Hyderabad,Economy,13.5,13,10926.46
4627,Vistara,UK-940,Mumbai,Evening,zero,Night,Delhi,Business,2.17,44,25306.16
4628,AirAsia,I5-791,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,10.92,46,4679.39
4629,GO_FIRST,G8-787,Kolkata,Afternoon,one,Evening,Delhi,Economy,6.25,36,8203.57
4630,Vistara,UK-852,Bangalore,Morning,one,Evening,Chennai,Economy,10.42,12,10977.71
4631,Air_India,AI-732,Kolkata,Afternoon,one,Night,Delhi,Economy,8.25,47,4847.5
4632,Air_India,AI-861,Delhi,Evening,two_or_more,Night,Kolkata,Economy,30.5,47,4645.77
4633,Vistara,UK-708,Kolkata,Night,one,Evening,Hyderabad,Business,20.58,34,53182.36
4634,Vistara,UK-850,Bangalore,Evening,one,Afternoon,Hyderabad,Business,16.33,4,59428.5
4635,GO_FIRST,G8-518,Bangalore,Night,one,Morning,Delhi,Economy,9.67,12,7879.35
4636,Vistara,UK-817,Delhi,Evening,one,Night,Mumbai,Business,5.75,40,43983.97
4637,Indigo,6E-5312,Mumbai,Morning,one,Evening,Kolkata,Economy,8.5,6,11407.33
4638,Air_India,AI-840,Hyderabad,Night,one,Evening,Bangalore,Economy,19.42,8,15968.915
4639,Air_India,AI-429,Chennai,Afternoon,one,Afternoon,Mumbai,Business,26.58,5,41011.37
4640,Indigo,6E-2077,Mumbai,Afternoon,one,Night,Kolkata,Economy,7.25,40,4293.18
4641,Vistara,UK-878,Hyderabad,Afternoon,one,Evening,Bangalore,Economy,4.83,25,4241.6
4642,Vistara,UK-738,Kolkata,Evening,one,Evening,Bangalore,Economy,22.25,31,5985.91
4643,Air_India,AI-402,Kolkata,Morning,one,Night,Mumbai,Business,11.75,29,50315.13
4644,Vistara,UK-828,Chennai,Early_Morning,one,Early_Morning,Hyderabad,Economy,24.83,11,10333.03
4645,AirAsia,I5-2473,Kolkata,Morning,one,Night,Delhi,Economy,12.58,17,5896.73
4646,Indigo,6E-6205,Delhi,Afternoon,one,Late_Night,Chennai,Economy,11.5,10,10333.59
4647,Air_India,AI-773,Kolkata,Evening,one,Evening,Bangalore,Business,25.25,19,53417.28
4648,Indigo,6E-2172,Mumbai,Morning,zero,Morning,Delhi,Economy,2.17,35,2845.4
4649,Vistara,UK-651,Mumbai,Evening,one,Evening,Kolkata,Business,27.5,19,57199.45
4650,Vistara,UK-807,Delhi,Night,one,Morning,Mumbai,Business,13.58,40,42631.95
4651,Vistara,UK-826,Chennai,Afternoon,one,Night,Delhi,Economy,8.17,14,10556.79
4652,Air_India,AI-665,Delhi,Early_Morning,one,Morning,Chennai,Economy,26.92,19,5827.97
4653,Indigo,6E-5214,Mumbai,Morning,one,Evening,Chennai,Economy,5.08,3,12469.56
4654,Air_India,AI-774,Mumbai,Night,one,Night,Hyderabad,Business,24.33,23,45551.38
4655,Air_India,AI-429,Delhi,Morning,one,Afternoon,Mumbai,Economy,30.08,14,12042.75
4656,Vistara,UK-832,Chennai,Early_Morning,one,Night,Kolkata,Business,15.83,22,55405.79
4657,Vistara,UK-812,Bangalore,Morning,one,Night,Mumbai,Business,14.08,47,53090.87
4658,Vistara,UK-994,Mumbai,Morning,one,Night,Chennai,Economy,9.83,15,10884.64
4659,Vistara,UK-836,Chennai,Morning,one,Evening,Hyderabad,Economy,9.17,34,5117.97
4660,Vistara,UK-772,Kolkata,Morning,one,Morning,Chennai,Business,22.42,27,55100.47
4661,Vistara,UK-858,Bangalore,Early_Morning,one,Morning,Chennai,Economy,5.17,33,4298.83
4662,Vistara,UK-706,Kolkata,Morning,one,Night,Mumbai,Business,13.58,7,52823.96
4663,Vistara,UK-834,Chennai,Evening,one,Morning,Mumbai,Economy,18.0,4,11021.44
4664,Vistara,UK-738,Kolkata,Evening,one,Evening,Hyderabad,Business,25.17,21,50100.12
4665,Air_India,AI-840,Hyderabad,Night,one,Afternoon,Kolkata,Business,17.67,3,48476.32
4666,GO_FIRST,G8-7535,Delhi,Evening,one,Early_Morning,Chennai,Economy,14.67,33,4379.22
4667,Air_India,AI-9885,Hyderabad,Morning,one,Night,Kolkata,Economy,35.58,49,4442.49
4668,Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,Economy,11.25,5,12443.1
4669,GO_FIRST,G8-123,Hyderabad,Early_Morning,one,Afternoon,Mumbai,Economy,9.25,26,4641.43
4670,Vistara,UK-822,Chennai,Morning,one,Afternoon,Hyderabad,Economy,26.5,5,11338.37
4671,Vistara,UK-810,Bangalore,Early_Morning,one,Night,Mumbai,Business,15.83,33,51986.59
4672,Air_India,AI-766,Chennai,Early_Morning,one,Night,Mumbai,Economy,13.08,11,12967.41
4673,Vistara,UK-810,Bangalore,Early_Morning,one,Afternoon,Hyderabad,Business,5.58,44,50777.51
4674,Air_India,AI-516,Bangalore,Early_Morning,one,Evening,Chennai,Economy,11.42,28,5012.19
4675,Vistara,UK-995,Delhi,Morning,one,Night,Bangalore,Business,12.5,30,41042.28
4676,Indigo,6E-236,Mumbai,Evening,one,Night,Kolkata,Economy,5.58,43,4041.84
4677,Air_India,AI-770,Kolkata,Night,one,Evening,Chennai,Business,22.5,9,56290.27
4678,Air_India,AI-640,Bangalore,Early_Morning,one,Night,Delhi,Business,14.5,37,31399.47
4679,Vistara,UK-810,Bangalore,Early_Morning,one,Night,Chennai,Business,15.75,3,64874.06
4680,Vistara,UK-801,Delhi,Morning,one,Night,Mumbai,Economy,11.17,25,5007.89
4681,Air_India,AI-635,Mumbai,Early_Morning,one,Early_Morning,Chennai,Economy,24.92,48,3410.43
4682,Air_India,AI-805,Delhi,Evening,zero,Night,Mumbai,Business,2.17,4,26524.92
4683,Vistara,UK-851,Mumbai,Early_Morning,one,Night,Delhi,Economy,15.42,2,12616.52
4684,Vistara,UK-955,Delhi,Evening,one,Early_Morning,Bangalore,Business,14.08,31,43921.62
4685,Vistara,UK-874,Hyderabad,Morning,one,Late_Night,Delhi,Business,15.67,30,41136.45
4686,Air_India,AI-809,Mumbai,Morning,one,Night,Bangalore,Economy,10.08,25,6180.34
4687,Vistara,UK-822,Chennai,Morning,one,Early_Morning,Bangalore,Business,22.08,29,53563.34
4688,Air_India,AI-423,Delhi,Early_Morning,one,Night,Bangalore,Economy,16.0,18,5471.04
4689,Vistara,UK-808,Bangalore,Early_Morning,one,Evening,Chennai,Business,8.33,4,58689.93
4690,Air_India,AI-651,Mumbai,Morning,two_or_more,Afternoon,Chennai,Economy,26.83,17,6301.1
4691,Vistara,UK-963,Delhi,Morning,one,Evening,Kolkata,Economy,8.0,4,11735.18
4692,Indigo,6E-512,Kolkata,Afternoon,one,Evening,Chennai,Economy,6.08,22,6229.26
4693,Vistara,UK-858,Bangalore,Early_Morning,one,Morning,Kolkata,Business,27.0,25,55783.03
4694,Vistara,UK-832,Chennai,Early_Morning,one,Morning,Kolkata,Economy,26.67,28,6986.85
4695,Vistara,UK-828,Chennai,Early_Morning,one,Evening,Delhi,Business,12.75,9,46881.4
4696,Vistara,UK-832,Chennai,Early_Morning,two_or_more,Night,Bangalore,Economy,13.5,33,7212.28
4697,Air_India,AI-559,Hyderabad,Early_Morning,one,Night,Chennai,Business,16.92,46,47696.4
4698,Air_India,AI-640,Bangalore,Early_Morning,zero,Morning,Mumbai,Business,1.83,23,19435.4
4699,Vistara,UK-954,Mumbai,Early_Morning,zero,Morning,Delhi,Business,2.08,19,25404.8
4700,Vistara,UK-708,Kolkata,Night,one,Morning,Bangalore,Business,15.42,39,58340.51
4701,Indigo,6E-5088,Delhi,Early_Morning,one,Evening,Mumbai,Economy,10.25,15,6762.89
4702,Vistara,UK-878,Hyderabad,Afternoon,one,Evening,Delhi,Economy,6.83,27,4596.86
4703,Air_India,AI-839,Delhi,Night,one,Night,Mumbai,Economy,26.5,29,5918.18
4704,Indigo,6E-6137,Chennai,Morning,one,Night,Delhi,Economy,11.75,3,15534.59
4705,GO_FIRST,G8-145,Delhi,Early_Morning,one,Morning,Bangalore,Economy,4.75,21,5328.21
4706,Air_India,AI-440,Chennai,Early_Morning,one,Afternoon,Mumbai,Economy,6.67,21,4882.24
4707,Air_India,AI-770,Kolkata,Night,one,Morning,Mumbai,Economy,12.58,39,4841.55
4708,SpiceJet,SG-415,Mumbai,Night,zero,Night,Bangalore,Economy,1.75,47,2374.6
4709,Air_India,AI-543,Hyderabad,Morning,one,Night,Bangalore,Business,8.75,10,48631.94
4710,AirAsia,I5-821,Chennai,Night,one,Afternoon,Delhi,Economy,15.5,41,5368.4
4711,Indigo,6E-2248,Hyderabad,Afternoon,one,Night,Kolkata,Economy,8.0,33,9224.67
4712,Vistara,UK-808,Bangalore,Early_Morning,one,Night,Mumbai,Economy,14.0,30,5032.19
4713,Vistara,UK-812,Bangalore,Morning,one,Evening,Kolkata,Economy,8.33,8,11922.75
4714,Vistara,UK-810,Bangalore,Early_Morning,one,Afternoon,Hyderabad,Economy,5.58,47,4388.83
4715,Vistara,UK-876,Hyderabad,Night,one,Morning,Bangalore,Business,13.17,33,54101.25
4716,Vistara,UK-812,Bangalore,Morning,one,Evening,Hyderabad,Economy,10.17,27,4512.9
4717,Indigo,6E-6066,Hyderabad,Morning,one,Afternoon,Kolkata,Economy,6.58,39,3912.84
4718,Air_India,AI-771,Kolkata,Afternoon,zero,Evening,Bangalore,Business,2.58,49,29496.03
4719,Vistara,UK-773,Mumbai,Evening,zero,Evening,Kolkata,Business,2.58,7,30482.31
4720,Vistara,UK-927,Delhi,Morning,one,Night,Chennai,Business,13.58,44,43733.23
4721,Air_India,AI-698,Hyderabad,Night,one,Night,Delhi,Business,25.5,6,37175.8
4722,Vistara,UK-720,Kolkata,Early_Morning,one,Evening,Bangalore,Economy,9.83,8,15752.35
4723,Vistara,UK-832,Chennai,Early_Morning,zero,Morning,Delhi,Business,2.83,11,27950.94
4724,Vistara,UK-727,Delhi,Night,zero,Night,Kolkata,Business,2.25,5,28924.66
4725,Vistara,UK-995,Delhi,Morning,one,Early_Morning,Hyderabad,Economy,21.5,22,5528.73
4726,Air_India,AI-9517,Bangalore,Evening,one,Evening,Mumbai,Economy,23.17,24,6947.59
4727,Vistara,UK-774,Kolkata,Night,one,Evening,Delhi,Economy,20.33,30,6347.14
4728,Air_India,AI-840,Hyderabad,Night,one,Morning,Mumbai,Business,13.33,21,43402.92
4729,Air_India,AI-430,Chennai,Morning,one,Night,Kolkata,Economy,13.33,47,3894.34
4730,Air_India,AI-640,Bangalore,Early_Morning,one,Night,Kolkata,Business,16.92,39,58167.52
4731,Vistara,UK-776,Kolkata,Evening,one,Evening,Bangalore,Economy,24.17,24,8219.86
4732,Vistara,UK-818,Bangalore,Evening,one,Morning,Mumbai,Business,15.5,25,51572.85
4733,Air_India,AI-763,Kolkata,Early_Morning,one,Night,Hyderabad,Business,16.58,24,52620.83
4734,Indigo,6E-295,Bangalore,Evening,zero,Evening,Mumbai,Economy,1.75,9,6303.42
4735,Air_India,AI-687,Mumbai,Afternoon,one,Morning,Bangalore,Business,16.92,19,51128.59
4736,Air_India,AI-806,Mumbai,Early_Morning,one,Early_Morning,Chennai,Economy,24.0,38,4583.99
4737,Vistara,UK-819,Delhi,Afternoon,one,Morning,Hyderabad,Economy,18.83,46,4775.38
4738,Air_India,AI-570,Mumbai,Early_Morning,one,Afternoon,Kolkata,Business,8.58,46,48631.92
4739,Air_India,AI-864,Mumbai,Early_Morning,one,Evening,Hyderabad,Economy,12.33,35,4735.98
4740,Vistara,UK-820,Bangalore,Evening,one,Morning,Kolkata,Economy,14.75,16,6376.27
4741,Vistara,UK-954,Mumbai,Early_Morning,one,Evening,Hyderabad,Business,13.92,19,48356.1
4742,AirAsia,I5-510,Hyderabad,Early_Morning,one,Evening,Bangalore,Economy,9.67,23,5637.5
4743,AirAsia,I5-1782,Bangalore,Night,one,Late_Night,Mumbai,Economy,5.67,24,5423.48
4744,GO_FIRST,G8-365,Mumbai,Early_Morning,one,Morning,Bangalore,Economy,4.67,36,5302.97
4745,Indigo,6E-269,Chennai,Morning,one,Evening,Kolkata,Economy,9.33,5,9686.35
4746,Vistara,UK-826,Chennai,Afternoon,one,Evening,Bangalore,Economy,6.75,37,4126.67
4747,Vistara,UK-993,Delhi,Afternoon,one,Early_Morning,Hyderabad,Business,19.0,36,43604.84
4748,Vistara,UK-876,Hyderabad,Night,one,Morning,Delhi,Business,12.08,49,41786.72
4749,Air_India,AI-540,Delhi,Night,one,Afternoon,Kolkata,Business,17.25,41,45268.97
4750,Vistara,UK-828,Chennai,Early_Morning,one,Evening,Delhi,Economy,9.92,17,5359.36
4751,Vistara,UK-708,Kolkata,Night,one,Morning,Bangalore,Business,12.25,37,57936.75
4752,GO_FIRST,G8-101,Kolkata,Morning,one,Evening,Bangalore,Economy,7.83,17,10102.29
4753,Indigo,6E-5359,Mumbai,Early_Morning,one,Morning,Chennai,Economy,4.42,15,7251.4
4754,Vistara,UK-988,Mumbai,Night,one,Morning,Chennai,Business,13.0,23,52604.05
4755,Indigo,6E-6798,Bangalore,Afternoon,one,Evening,Kolkata,Economy,6.58,12,7453.54
4756,Indigo,6E-397,Delhi,Afternoon,one,Evening,Chennai,Economy,7.42,32,3282.9
4757,Vistara,UK-637,Delhi,Evening,one,Night,Mumbai,Economy,4.42,19,9092.12
4758,AirAsia,I5-510,Hyderabad,Early_Morning,zero,Morning,Chennai,Economy,1.25,2,7075.57
4759,AirAsia,I5-1451,Bangalore,Early_Morning,one,Evening,Mumbai,Economy,13.92,41,4691.34
4760,Vistara,UK-778,Kolkata,Afternoon,two_or_more,Morning,Mumbai,Business,18.42,4,59415.66
4761,SpiceJet,SG-611,Mumbai,Early_Morning,one,Night,Kolkata,Economy,15.17,26,5905.26
4762,Air_India,AI-636,Delhi,Afternoon,one,Early_Morning,Hyderabad,Business,16.75,18,41090.5
4763,GO_FIRST,G8-571,Hyderabad,Night,one,Late_Night,Mumbai,Economy,5.17,11,8301.57
4764,GO_FIRST,G8-320,Bangalore,Evening,one,Early_Morning,Chennai,Economy,11.67,20,5766.17
4765,Vistara,UK-951,Delhi,Afternoon,one,Night,Bangalore,Economy,6.58,14,9376.35
4766,Air_India,AI-538,Chennai,Night,one,Night,Mumbai,Business,25.25,3,52857.51
4767,Vistara,UK-927,Delhi,Morning,one,Evening,Kolkata,Business,7.33,19,46134.09
4768,Vistara,UK-954,Mumbai,Early_Morning,one,Morning,Bangalore,Business,5.83,9,54647.85
4769,Air_India,AI-804,Bangalore,Early_Morning,one,Afternoon,Hyderabad,Economy,30.25,29,4768.64
4770,AirAsia,I5-1569,Mumbai,Night,one,Morning,Delhi,Economy,11.58,10,9830.39
4771,GO_FIRST,G8-512,Kolkata,Early_Morning,zero,Early_Morning,Mumbai,Economy,2.83,45,4434.42
4772,Vistara,UK-985,Delhi,Evening,zero,Night,Mumbai,Economy,2.17,41,2499.15
4773,Vistara,UK-878,Hyderabad,Afternoon,one,Evening,Chennai,Economy,7.0,15,10024.87
4774,Vistara,UK-863,Mumbai,Morning,one,Night,Delhi,Business,11.42,43,42476.54
4775,Air_India,AI-440,Chennai,Early_Morning,one,Night,Mumbai,Economy,15.42,43,3983.11
4776,Air_India,AI-672,Chennai,Afternoon,one,Morning,Delhi,Economy,19.83,21,5809.07
4777,Vistara,UK-993,Delhi,Afternoon,one,Early_Morning,Hyderabad,Business,19.0,24,43738.37
4778,Vistara,UK-808,Bangalore,Early_Morning,one,Night,Mumbai,Business,13.25,12,52200.81
4779,Vistara,UK-873,Mumbai,Early_Morning,one,Night,Delhi,Business,16.5,40,44912.77
4780,GO_FIRST,G8-325,Mumbai,Night,one,Morning,Hyderabad,Economy,9.67,23,5870.78
4781,Air_India,AI-430,Chennai,Morning,one,Night,Mumbai,Business,11.67,47,49714.44
4782,GO_FIRST,G8-515,Hyderabad,Morning,one,Night,Delhi,Economy,13.0,17,6653.41
4783,Air_India,AI-698,Hyderabad,Night,one,Early_Morning,Chennai,Business,9.42,46,46351.38
4784,Air_India,AI-698,Hyderabad,Night,one,Morning,Chennai,Business,12.67,34,46740.03
4785,Vistara,UK-975,Delhi,Early_Morning,zero,Early_Morning,Mumbai,Business,2.17,33,27016.18
4786,Air_India,AI-440,Chennai,Early_Morning,one,Morning,Kolkata,Economy,26.83,34,4597.07
4787,Vistara,UK-864,Bangalore,Evening,one,Morning,Chennai,Economy,13.83,44,4296.83
4788,Vistara,UK-822,Chennai,Morning,one,Afternoon,Hyderabad,Business,26.5,42,47983.04
4789,Indigo,6E-207,Kolkata,Morning,one,Evening,Hyderabad,Economy,7.83,27,7453.1
4790,Vistara,UK-613,Mumbai,Afternoon,one,Evening,Delhi,Business,4.5,29,42780.01
4791,Air_India,AI-538,Chennai,Night,one,Evening,Kolkata,Business,22.83,37,56827.67
4792,SpiceJet,SG-8187,Delhi,Afternoon,one,Afternoon,Kolkata,Economy,25.17,12,7878.4
4793,Vistara,UK-821,Mumbai,Early_Morning,one,Night,Delhi,Business,17.17,30,45239.02
4794,Indigo,6E-5209,Mumbai,Early_Morning,one,Afternoon,Kolkata,Economy,7.08,23,6020.84
4795,Vistara,UK-810,Bangalore,Early_Morning,one,Night,Mumbai,Business,15.0,5,54832.75
4796,Air_India,AI-765,Kolkata,Night,zero,Night,Chennai,Business,2.42,6,27111.83
4797,Vistara,UK-858,Bangalore,Early_Morning,one,Morning,Chennai,Business,26.17,10,53669.01
4798,SpiceJet,SG-612,Chennai,Night,one,Night,Delhi,Economy,24.0,9,9172.21
4799,GO_FIRST,G8-803,Bangalore,Evening,one,Late_Night,Mumbai,Economy,7.17,19,6290.18
4800,Air_India,AI-651,Mumbai,Morning,one,Evening,Hyderabad,Economy,7.75,43,2924.7
4801,Indigo,6E-5379,Mumbai,Evening,zero,Night,Chennai,Economy,2.08,45,2923.49
4802,Indigo,6E-605,Chennai,Afternoon,one,Night,Delhi,Economy,7.67,25,4544.78
4803,Vistara,UK-720,Kolkata,Early_Morning,one,Night,Chennai,Economy,13.08,21,5989.45
4804,Air_India,AI-770,Kolkata,Night,one,Evening,Hyderabad,Economy,22.83,33,6247.32
4805,Air_India,AI-543,Hyderabad,Morning,one,Evening,Mumbai,Business,8.67,43,44330.49
4806,Air_India,AI-808,Bangalore,Night,one,Morning,Chennai,Economy,11.92,49,3488.04
4807,Air_India,AI-633,Mumbai,Early_Morning,one,Night,Delhi,Economy,17.67,45,3830.34
4808,Indigo,6E-131,Bangalore,Early_Morning,one,Afternoon,Mumbai,Economy,7.42,31,3247.71
4809,AirAsia,I5-747,Delhi,Evening,one,Late_Night,Kolkata,Economy,7.0,45,6340.5
4810,Air_India,AI-763,Kolkata,Early_Morning,one,Evening,Hyderabad,Economy,12.33,40,5122.72
4811,SpiceJet,SG-4009,Bangalore,Early_Morning,one,Night,Kolkata,Economy,14.33,7,8241.6
4812,Vistara,UK-850,Bangalore,Evening,one,Morning,Delhi,Business,12.17,34,43945.04
4813,Air_India,AI-673,Mumbai,Early_Morning,one,Evening,Delhi,Economy,10.08,33,3373.22
4814,Indigo,6E-2077,Mumbai,Afternoon,zero,Afternoon,Delhi,Economy,2.17,23,2545.56
4815,Vistara,UK-772,Kolkata,Morning,one,Night,Delhi,Economy,11.5,6,12372.55
4816,Indigo,6E-2148,Delhi,Early_Morning,one,Afternoon,Kolkata,Economy,6.83,15,7142.34
4817,Indigo,6E-2046,Delhi,Evening,zero,Evening,Mumbai,Economy,2.17,19,2912.7
4818,Indigo,6E-605,Chennai,Afternoon,one,Night,Hyderabad,Economy,8.42,19,4424.01
4819,Indigo,6E-198,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,9.08,34,4176.03
4820,AirAsia,I5-1321,Bangalore,Evening,one,Late_Night,Delhi,Economy,7.67,26,5996.34
4821,Air_India,AI-695,Mumbai,Morning,one,Afternoon,Delhi,Business,27.5,29,27048.71
4822,Vistara,UK-706,Kolkata,Morning,one,Night,Bangalore,Business,13.08,11,59091.33
4823,GO_FIRST,G8-392,Delhi,Afternoon,one,Night,Chennai,Economy,7.33,33,5774.88
4824,Vistara,UK-870,Hyderabad,Night,one,Morning,Chennai,Economy,13.33,5,10140.38
4825,GO_FIRST,G8-424,Hyderabad,Early_Morning,one,Night,Bangalore,Economy,14.92,15,10702.92
4826,Air_India,AI-402,Kolkata,Morning,one,Night,Mumbai,Business,11.75,20,50315.13
4827,Vistara,UK-846,Bangalore,Morning,one,Evening,Kolkata,Economy,8.33,41,5668.63
4828,Indigo,6E-6591,Hyderabad,Afternoon,one,Evening,Chennai,Economy,5.08,21,4575.45
4829,Vistara,UK-894,Hyderabad,Evening,one,Morning,Delhi,Economy,15.17,18,5547.08
4830,GO_FIRST,G8-327,Mumbai,Early_Morning,one,Night,Kolkata,Economy,13.75,44,5717.11
4831,Vistara,UK-830,Hyderabad,Morning,two_or_more,Evening,Bangalore,Economy,6.67,39,7895.15
4832,GO_FIRST,G8-7560,Kolkata,Afternoon,one,Night,Mumbai,Economy,9.42,44,7289.61
4833,Air_India,AI-640,Bangalore,Early_Morning,one,Night,Hyderabad,Business,14.83,8,53398.21
4834,Vistara,UK-853,Mumbai,Afternoon,one,Night,Delhi,Economy,6.42,44,5555.6
4835,GO_FIRST,G8-383,Mumbai,Afternoon,one,Night,Kolkata,Economy,7.75,40,5762.68
4836,Air_India,AI-570,Mumbai,Early_Morning,zero,Early_Morning,Chennai,Business,2.0,38,26462.57
4837,Air_India,AI-569,Chennai,Early_Morning,one,Afternoon,Kolkata,Business,29.83,41,56540.88
4838,Air_India,AI-665,Delhi,Early_Morning,one,Night,Kolkata,Economy,15.67,41,3879.4
4839,Vistara,UK-944,Mumbai,Afternoon,one,Night,Bangalore,Economy,8.0,33,6086.38
4840,Vistara,UK-850,Bangalore,Evening,one,Evening,Kolkata,Business,20.92,5,58477.84
4841,Vistara,UK-621,Mumbai,Afternoon,one,Evening,Delhi,Business,27.5,10,51932.18
4842,Air_India,AI-675,Mumbai,Early_Morning,one,Afternoon,Delhi,Economy,6.75,25,5312.82
4843,Air_India,AI-559,Hyderabad,Early_Morning,one,Night,Chennai,Business,17.08,7,46376.86
4844,Vistara,UK-810,Bangalore,Early_Morning,one,Afternoon,Mumbai,Economy,7.0,1,13523.45
4845,Vistara,UK-846,Bangalore,Morning,one,Evening,Kolkata,Business,8.33,9,58978.87
4846,Air_India,AI-570,Mumbai,Early_Morning,one,Afternoon,Kolkata,Economy,8.58,30,5685.71
4847,Indigo,6E-5307,Mumbai,Morning,one,Afternoon,Bangalore,Economy,5.17,16,5715.39
4848,GO_FIRST,G8-505,Chennai,Evening,one,Late_Night,Delhi,Economy,7.0,36,5748.51
4849,Vistara,UK-854,Bangalore,Evening,one,Late_Night,Delhi,Business,5.75,22,44678.24
4850,AirAsia,I5-548,Delhi,Early_Morning,one,Evening,Bangalore,Economy,11.5,26,5329.39
4851,Vistara,UK-826,Chennai,Afternoon,zero,Afternoon,Mumbai,Economy,2.0,46,2960.69
4852,Air_India,AI-440,Chennai,Early_Morning,one,Night,Mumbai,Economy,38.58,37,6108.64
4853,Indigo,6E-563,Kolkata,Morning,one,Afternoon,Bangalore,Economy,6.08,10,8737.99
4854,Vistara,UK-860,Hyderabad,Early_Morning,one,Night,Mumbai,Economy,14.42,2,11920.61
4855,GO_FIRST,G8-171,Delhi,Evening,one,Late_Night,Bangalore,Economy,8.67,38,6184.26
4856,Air_India,AI-569,Chennai,Early_Morning,one,Night,Delhi,Economy,14.08,33,4912.57
4857,Vistara,UK-810,Bangalore,Early_Morning,one,Evening,Hyderabad,Economy,10.0,18,5636.75
4858,Air_India,AI-665,Delhi,Early_Morning,one,Night,Kolkata,Economy,15.67,23,5707.08
4859,GO_FIRST,G8-241,Bangalore,Evening,one,Night,Delhi,Economy,6.17,30,4659.17
4860,Air_India,AI-804,Bangalore,Early_Morning,one,Afternoon,Mumbai,Business,6.67,45,50276.06
4861,Vistara,UK-826,Chennai,Afternoon,one,Evening,Kolkata,Economy,7.42,33,6492.6
4862,Vistara,UK-898,Hyderabad,Early_Morning,one,Evening,Mumbai,Economy,8.83,20,4694.77
4863,AirAsia,I5-1562,Bangalore,Afternoon,one,Night,Kolkata,Economy,7.5,7,9069.37
4864,Air_India,AI-610,Bangalore,Evening,one,Afternoon,Delhi,Business,17.08,47,30917.89
4865,Vistara,UK-986,Mumbai,Night,one,Morning,Chennai,Economy,11.17,32,4958.71
4866,Air_India,AI-864,Mumbai,Early_Morning,one,Afternoon,Kolkata,Economy,7.5,26,5723.11
4867,Indigo,6E-841,Bangalore,Afternoon,one,Evening,Hyderabad,Economy,4.67,48,1967.95
4868,Air_India,AI-541,Hyderabad,Evening,one,Morning,Mumbai,Economy,19.0,21,6483.34
4869,Vistara,UK-943,Delhi,Early_Morning,one,Evening,Chennai,Economy,12.42,48,4035.93
4870,Air_India,AI-525,Hyderabad,Early_Morning,zero,Morning,Kolkata,Economy,2.08,9,6747.15
4871,Vistara,UK-834,Chennai,Evening,one,Evening,Hyderabad,Business,23.83,41,49468.81
